TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
5958,1207,7429.881329,Deposit,Los Angeles,Laptop,Afternoon,0,20.09039961,0
5959,2537,6597.396808,Purchase,Chicago,Laptop,Afternoon,0,31.28627641,0
5960,2659,4074.572434,Deposit,Houston,POS,Night,0,11.84727031,0
5961,4863,2627.135887,Withdrawal,Chicago,Laptop,Afternoon,0,52.59266082,0
5962,3633,9794.713123,Deposit,Miami,ATM,Morning,1,37.65785766,1
5963,3213,7974.423354,Purchase,Houston,Mobile,Morning,0,32.68353052,0
5964,1021,3024.774439,Purchase,Miami,Mobile,Night,1,1.948064085,1
5965,1153,8477.172315,Deposit,Miami,ATM,Night,0,34.1798534,0
5966,2962,7591.730167,Withdrawal,Houston,Laptop,Night,0,55.03168872,0
5967,4510,2977.834693,Transfer,Los Angeles,POS,Morning,1,14.21068067,1
5968,4366,4271.263014,Withdrawal,Chicago,POS,Night,0,14.0221698,0
5969,1218,,Withdrawal,New York,ATM,Night,0,54.96463449,0
5970,1668,1119.413919,Withdrawal,New York,ATM,Morning,0,50.12904473,0
5971,2518,7230.392708,Deposit,Houston,ATM,Night,0,41.15183044,0
5972,3277,2682.443455,Transfer,Los Angeles,Mobile,Afternoon,1,44.2600652,0
5973,3067,8202.393064,Withdrawal,Los Angeles,ATM,Afternoon,0,4.493459751,0
5974,3600,9956.131028,Transfer,Los Angeles,POS,Afternoon,0,45.91768192,0
5975,1949,775.4319412,Purchase,New York,Laptop,Afternoon,0,44.93078499,0
5976,3195,4735.6209,Transfer,Miami,POS,Morning,0,3.948698345,0
5977,4179,8022.604968,Deposit,New York,ATM,Afternoon,0,47.59414585,0
5978,1402,7891.619456,Purchase,Los Angeles,POS,Afternoon,1,38.81225426,0
5979,1595,7602.371612,Purchase,New York,Mobile,Morning,0,34.70980491,0
5980,4554,3496.459404,Withdrawal,New York,POS,Morning,0,31.35398943,0
5981,3414,4543.994024,Transfer,Chicago,Mobile,Morning,0,31.29691036,0
5982,4905,5953.73389,Purchase,Houston,Laptop,Afternoon,0,14.82809841,0
5983,2437,9739.66643,Purchase,Miami,ATM,Night,0,1.182483625,0
5984,4380,3282.197237,Transfer,Chicago,Laptop,Night,0,57.62658701,0
5985,3849,9232.207438,Transfer,Houston,ATM,Afternoon,0,28.22285604,0
5986,3965,2700.875613,Purchase,Los Angeles,Laptop,Night,0,3.565117025,0
5987,4906,9890.85391,Purchase,Chicago,Laptop,Night,0,20.53777879,0
5988,2157,6705.934231,Transfer,Houston,Laptop,Morning,0,23.01112372,0
5989,2742,4640.479689,Deposit,Chicago,Mobile,Afternoon,0,52.39667655,0
5990,2306,6137.770376,Transfer,New York,Mobile,Afternoon,0,21.19531915,0
5991,4849,2732.586379,Deposit,New York,POS,Night,1,52.87749581,1
5992,1072,2748.996837,Purchase,Chicago,POS,Afternoon,0,27.11029911,0
5993,1480,1144.409893,Withdrawal,Chicago,POS,Morning,0,10.84943462,0
5994,4423,1149.362474,Transfer,Miami,ATM,Night,0,17.86667548,0
5995,1559,3483.240697,Purchase,Los Angeles,Mobile,Morning,0,51.02253223,0
5996,4397,7630.926224,Purchase,New York,Laptop,Night,0,10.4582373,0
5997,1744,6083.631964,Withdrawal,Chicago,POS,Afternoon,0,37.2879756,0
5998,2466,1034.819758,Transfer,Houston,Mobile,Morning,1,43.80523342,1
5999,1099,8523.842885,Purchase,Los Angeles,Mobile,Morning,0,19.41775892,0
6000,2082,,Deposit,Houston,ATM,Morning,1,48.41668769,1
6001,3555,,Withdrawal,Los Angeles,Laptop,Night,0,19.4651652,0
6002,3305,6705.152819,Deposit,Houston,Mobile,Night,0,17.05147715,0
6003,1412,1759.996888,Transfer,New York,Mobile,Morning,0,5.430711745,0
6004,4523,,Deposit,Chicago,POS,Morning,0,35.54397072,0
6005,2088,6488.490999,Withdrawal,Chicago,ATM,Night,0,32.41534518,0
6006,3642,292.3643635,Purchase,Miami,ATM,Afternoon,1,40.08605567,1
6007,2177,158.9535389,Withdrawal,Chicago,Laptop,Afternoon,1,28.61220241,0
6008,3008,1302.735976,Purchase,New York,ATM,Morning,0,13.13393589,0
6009,3313,2524.127706,Purchase,Los Angeles,Laptop,Afternoon,0,7.111857818,0
6010,1820,4301.195744,Deposit,Los Angeles,Laptop,Night,0,30.45532038,0
6011,4150,4879.530333,Withdrawal,Chicago,POS,Afternoon,0,32.69891819,0
6012,4386,1388.895813,Withdrawal,Houston,POS,Night,0,56.00303012,0
6013,1661,6737.181875,Purchase,Chicago,Mobile,Morning,0,30.18295989,0
6014,3994,5965.419236,Withdrawal,Los Angeles,POS,Afternoon,0,56.03025076,0
6015,1559,2951.696347,Transfer,Miami,Mobile,Afternoon,0,38.48493627,0
6016,3964,146.4622355,Transfer,Los Angeles,Mobile,Night,0,9.865571897,0
6017,3938,785.7026744,Deposit,Houston,Mobile,Night,0,6.076013676,0
6018,2271,3923.030807,Deposit,Houston,Mobile,Morning,0,57.73324717,0
6019,2813,1548.203768,Withdrawal,Miami,Laptop,Morning,0,13.02345757,0
6020,3915,3774.427865,Deposit,Houston,Mobile,Night,1,21.51573157,0
6021,1609,6285.544219,Withdrawal,Chicago,Mobile,Night,1,3.088991032,1
6022,3461,5476.901905,Deposit,Chicago,Mobile,Morning,0,17.2165587,0
6023,1024,2319.447073,Transfer,Los Angeles,Laptop,Night,0,57.42901008,0
6024,3028,3444.786688,Purchase,New York,ATM,Afternoon,1,6.386646401,0
6025,1283,6144.171673,Purchase,Chicago,ATM,Morning,0,54.02017784,0
6026,2472,8609.94173,Transfer,Chicago,Mobile,Afternoon,0,4.865278523,0
6027,3928,7534.602253,Purchase,Miami,ATM,Night,0,39.40501374,0
6028,1300,5538.466268,Withdrawal,Chicago,POS,Morning,0,30.22686438,0
6029,2091,3629.307053,Withdrawal,Los Angeles,POS,Morning,0,44.10748314,0
6030,2030,3656.862263,Transfer,Miami,POS,Morning,1,46.8848922,1
6031,1816,8795.37893,Transfer,Chicago,POS,Night,1,40.99085884,1
6032,4208,402.0433246,Transfer,Los Angeles,Laptop,Morning,1,12.58716355,1
6033,4235,9879.946618,Transfer,Miami,Mobile,Morning,0,38.43468534,0
6034,1082,6647.110354,Purchase,New York,Laptop,Morning,1,37.45771674,0
6035,2920,6814.565614,Purchase,Los Angeles,Laptop,Morning,0,51.17504622,0
6036,4721,389.5983947,Purchase,Chicago,Mobile,Night,1,7.737541184,1
6037,4491,6059.237456,Withdrawal,Miami,Laptop,Morning,0,36.59681741,0
6038,4144,4852.93282,Deposit,New York,Mobile,Morning,0,13.14662547,0
6039,4308,1066.73128,Withdrawal,Los Angeles,Laptop,Night,0,40.15025945,0
6040,3093,2786.440888,Deposit,New York,ATM,Morning,1,31.57926351,1
6041,1617,8904.241418,Transfer,Los Angeles,ATM,Afternoon,1,12.2065302,1
6042,3975,5504.384275,Transfer,Chicago,POS,Morning,1,8.268223042,0
6043,4871,4140.031586,Purchase,Los Angeles,ATM,Morning,0,42.21483664,0
6044,3309,736.0947368,Purchase,Chicago,POS,Afternoon,1,49.25841585,0
6045,1175,7144.074059,Deposit,Los Angeles,POS,Night,0,22.83258721,0
6046,2189,7031.479726,Deposit,Miami,POS,Morning,0,37.70404134,0
6047,3704,6144.295634,Purchase,Los Angeles,Laptop,Afternoon,0,48.54483402,0
6048,1841,5107.523836,Transfer,Los Angeles,Mobile,Night,0,43.69159193,0
6049,1369,4343.506178,Purchase,Houston,ATM,Night,0,44.03613424,0
6050,2818,5936.778219,Transfer,Houston,Mobile,Afternoon,0,33.90820643,0
6051,3101,,Transfer,Los Angeles,ATM,Night,1,9.07041401,0
6052,1689,9413.178051,Withdrawal,Houston,ATM,Night,0,56.85956701,0
6053,4490,5892.057347,Withdrawal,Chicago,Laptop,Afternoon,0,19.11243784,0
6054,2779,3118.812519,Deposit,Houston,ATM,Night,0,7.74930263,0
6055,4578,4502.30171,Transfer,Los Angeles,Mobile,Afternoon,0,51.95849212,0
6056,2364,8058.791041,Purchase,New York,Mobile,Night,0,53.07266321,0
6057,4198,,Transfer,New York,ATM,Afternoon,1,52.69538335,1
6058,2432,2935.427868,Deposit,Los Angeles,Mobile,Night,0,31.47216453,0
6059,4995,,Transfer,Los Angeles,POS,Afternoon,1,19.23918694,0
6060,1366,3161.737173,Transfer,New York,Mobile,Morning,0,48.89333105,0
6061,4342,7927.091802,Deposit,Miami,POS,Night,0,55.72690953,0
6062,1643,1313.230337,Transfer,Houston,POS,Afternoon,0,1.605392224,0
6063,4676,7629.234843,Withdrawal,Miami,Mobile,Night,0,54.4374688,0
6064,3426,692.8336314,Deposit,Chicago,POS,Night,0,14.940409,0
6065,1072,135.8002005,Withdrawal,New York,Mobile,Morning,0,47.88946338,0
6066,4994,8983.252953,Deposit,New York,Mobile,Night,0,48.81120655,0
6067,4993,5817.578777,Transfer,Miami,ATM,Night,0,34.14564577,0
6068,3962,3524.750702,Withdrawal,Chicago,Mobile,Morning,0,26.81836782,0
6069,2271,2333.620423,Withdrawal,Miami,Mobile,Afternoon,1,14.25363975,0
6070,1859,,Purchase,Chicago,ATM,Afternoon,0,15.16322739,0
6071,4856,5094.931814,Withdrawal,Los Angeles,Laptop,Afternoon,0,30.35630417,0
6072,1042,9916.061778,Withdrawal,Los Angeles,Mobile,Afternoon,0,9.41273175,0
6073,3424,9832.327707,Transfer,New York,Laptop,Afternoon,0,40.92467747,0
6074,2064,6353.895416,Withdrawal,Los Angeles,Laptop,Afternoon,1,2.871835383,0
6075,3217,4434.276356,Withdrawal,Miami,ATM,Morning,0,2.582044484,0
6076,3259,4916.498282,Withdrawal,Chicago,Laptop,Afternoon,0,31.10001413,0
6077,2516,6827.965872,Transfer,New York,Laptop,Morning,0,16.69062582,0
6078,4751,1024.729697,Deposit,Los Angeles,POS,Night,1,29.16967279,1
6079,3086,3290.237217,Transfer,New York,Laptop,Morning,0,33.90554029,0
6080,1368,761.9696876,Withdrawal,New York,ATM,Morning,0,19.36551347,0
6081,3804,742.8739876,Deposit,Chicago,Mobile,Morning,0,52.86569479,0
6082,1150,1966.434027,Transfer,Miami,POS,Morning,0,30.27256917,0
6083,2134,4857.680013,Transfer,Miami,ATM,Afternoon,1,49.5133534,0
6084,2503,7849.895468,Deposit,Houston,ATM,Night,0,53.6822162,0
6085,2459,4860.103953,Purchase,Miami,POS,Night,0,53.46755581,0
6086,2070,3361.41134,Withdrawal,Los Angeles,POS,Night,0,4.878848297,0
6087,2023,832.7063735,Purchase,Houston,ATM,Morning,0,3.651635472,0
6088,2598,,Withdrawal,Houston,Mobile,Morning,0,35.92999095,0
6089,3784,2719.973179,Withdrawal,Houston,Laptop,Afternoon,0,25.19581664,0
6090,3040,6153.192437,Purchase,Houston,Mobile,Afternoon,0,46.53262344,0
6091,2389,9772.105514,Purchase,Miami,Laptop,Night,1,57.26457823,0
6092,1068,1122.030072,Withdrawal,Houston,Mobile,Morning,0,4.976255939,0
6093,3346,2129.132733,Deposit,Los Angeles,POS,Morning,0,38.19928913,0
6094,1943,4736.214436,Deposit,Los Angeles,POS,Morning,0,36.66978818,0
6095,1801,9686.452015,Purchase,New York,POS,Night,0,52.26071251,0
6096,3343,7720.379665,Purchase,Los Angeles,ATM,Night,1,19.50999929,1
6097,3250,8983.30964,Transfer,New York,ATM,Morning,0,31.4247415,0
6098,1060,3343.811336,Deposit,Los Angeles,Laptop,Morning,0,56.50127908,0
6099,1945,9920.464353,Deposit,Houston,POS,Night,1,59.73864754,0
6100,4010,1037.299832,Withdrawal,Chicago,ATM,Night,0,34.48342877,0
6101,4901,539.1993314,Transfer,Houston,ATM,Afternoon,0,13.26548464,0
6102,2337,8557.470244,Withdrawal,Miami,POS,Afternoon,0,47.81481589,0
6103,2184,9273.376053,Transfer,New York,Mobile,Afternoon,1,23.13199507,0
6104,1330,914.9477219,Deposit,Chicago,POS,Morning,1,54.82794283,1
6105,2551,1143.139993,Withdrawal,Los Angeles,Laptop,Morning,0,47.93411713,0
6106,1337,341.409836,Transfer,Houston,POS,Morning,0,56.44532301,0
6107,2629,1054.030551,Withdrawal,New York,Mobile,Night,0,13.6759034,0
6108,2327,2102.10397,Transfer,New York,Mobile,Afternoon,0,25.51216685,0
6109,2526,9701.065423,Purchase,Los Angeles,POS,Night,0,15.73249421,0
6110,2673,6681.92362,Withdrawal,New York,ATM,Night,0,56.4921215,0
6111,2361,7787.744725,Purchase,Los Angeles,Mobile,Night,0,44.34070403,0
6112,2573,,Transfer,Los Angeles,Laptop,Morning,0,2.451689948,0
6113,3686,5355.38676,Withdrawal,Houston,ATM,Morning,0,17.48562986,0
6114,1274,7976.914887,Transfer,New York,Laptop,Night,0,44.51700213,0
6115,2187,5962.117249,Transfer,Miami,Laptop,Afternoon,0,41.18855237,0
6116,4514,3152.315515,Purchase,Miami,Laptop,Morning,0,3.229149452,0
6117,3366,5615.489987,Withdrawal,Houston,Laptop,Morning,0,23.73143905,0
6118,3636,5339.750775,Deposit,Houston,Mobile,Night,0,47.82820157,0
6119,3551,8236.296007,Transfer,Los Angeles,ATM,Morning,0,21.0009154,0
6120,4757,9817.454902,Purchase,Miami,POS,Afternoon,1,15.16447411,0
6121,3434,4116.315229,Deposit,New York,Mobile,Night,0,42.90345042,0
6122,2993,7636.272878,Purchase,Miami,ATM,Morning,1,39.53083578,0
6123,1869,1006.63241,Purchase,Houston,POS,Night,1,2.490895918,0
6124,3880,7770.545381,Purchase,Houston,POS,Night,0,54.44693435,0
6125,2014,3720.454951,Transfer,Los Angeles,Mobile,Afternoon,0,29.70229845,0
6126,2911,403.5077273,Deposit,New York,ATM,Afternoon,0,51.58907423,0
6127,1602,3638.829324,Transfer,Houston,Laptop,Morning,0,24.05178216,0
6128,4821,6110.321082,Transfer,New York,Laptop,Night,0,23.14681373,0
6129,2799,1201.309175,Withdrawal,Miami,POS,Morning,1,8.204209786,1
6130,1690,9241.104579,Deposit,Los Angeles,Mobile,Morning,1,48.07448884,1
6131,1493,,Withdrawal,Miami,Mobile,Morning,0,1.243189165,0
6132,1489,9300.767131,Purchase,Houston,Laptop,Afternoon,0,18.08586151,0
6133,3768,7074.303804,Deposit,Houston,Mobile,Night,0,5.285407326,0
6134,4144,3303.824632,Deposit,New York,Mobile,Night,0,43.00992406,0
6135,3556,3913.595974,Transfer,Houston,ATM,Afternoon,0,43.28511437,0
6136,1389,,Purchase,New York,ATM,Afternoon,0,19.49894305,0
6137,4690,6018.696298,Transfer,Chicago,POS,Morning,0,42.4301808,0
6138,4928,6719.712785,Withdrawal,Houston,ATM,Morning,0,15.65513354,0
6139,1294,3897.754519,Purchase,Miami,Mobile,Afternoon,0,19.52319355,0
6140,2392,4883.256683,Transfer,Miami,Laptop,Afternoon,0,48.61766983,0
6141,3843,9898.776166,Transfer,New York,Laptop,Night,0,44.61291117,0
6142,3912,2147.089476,Transfer,Chicago,Laptop,Night,0,46.66077804,0
6143,2717,4184.383303,Purchase,Houston,POS,Night,1,7.652050502,1
6144,3596,2925.313644,Withdrawal,Los Angeles,Laptop,Afternoon,1,8.827521671,0
6145,1648,7653.463989,Deposit,Los Angeles,ATM,Morning,0,18.89118676,0
6146,2873,7642.48613,Transfer,Miami,ATM,Night,1,7.103194326,0
6147,1567,,Purchase,Houston,Mobile,Afternoon,1,31.7556972,0
6148,4258,823.0892632,Deposit,Los Angeles,POS,Afternoon,1,32.3268586,0
6149,3900,124.21244,Transfer,New York,Laptop,Morning,1,21.50764224,0
6150,3817,4280.230827,Purchase,Houston,Mobile,Night,0,25.46546679,0
6151,1444,4109.272567,Withdrawal,Miami,Laptop,Night,1,6.863830216,0
6152,4641,9884.014888,Transfer,Chicago,Laptop,Afternoon,0,41.05251941,0
6153,1362,4703.322736,Purchase,New York,Mobile,Night,0,16.62771202,0
6154,3170,2571.619512,Transfer,New York,ATM,Morning,0,46.85519765,0
6155,2211,8913.382116,Purchase,Houston,Mobile,Night,0,46.48797899,0
6156,1741,4915.768817,Withdrawal,Chicago,POS,Morning,0,35.88100697,0
6157,3041,5995.764596,Withdrawal,New York,Mobile,Afternoon,1,26.89922728,0
6158,1679,965.7304172,Purchase,Chicago,Laptop,Morning,1,13.19929107,1
6159,3467,3835.334909,Deposit,Miami,ATM,Morning,0,56.31633532,0
6160,4697,9442.794508,Withdrawal,New York,Mobile,Morning,0,53.87357675,0
6161,4323,5899.158788,Transfer,Los Angeles,ATM,Morning,0,45.3783096,0
6162,2642,3451.573533,Withdrawal,Miami,ATM,Afternoon,0,55.17590921,0
6163,2572,6260.415135,Transfer,Miami,ATM,Morning,0,54.05488266,0
6164,2358,9105.006785,Withdrawal,New York,ATM,Afternoon,1,31.80880883,1
6165,3139,2747.166099,Withdrawal,Los Angeles,Laptop,Night,0,13.37577798,0
6166,4601,5056.116018,Transfer,Chicago,Laptop,Night,0,13.02883077,0
6167,4937,9587.319633,Withdrawal,Los Angeles,Laptop,Night,0,30.33293309,0
6168,1062,1732.237472,Transfer,Miami,Laptop,Night,0,43.77353504,0
6169,4733,7199.442617,Transfer,New York,Laptop,Afternoon,0,24.86755306,0
6170,3559,6148.665272,Withdrawal,Los Angeles,POS,Afternoon,1,24.82352292,0
6171,2162,6799.95456,Withdrawal,Los Angeles,POS,Night,1,5.298877553,1
6172,4769,3518.68411,Transfer,Miami,Mobile,Morning,0,46.94830203,0
6173,4256,3145.654941,Purchase,Chicago,ATM,Night,0,11.12864795,0
6174,2228,6845.254609,Withdrawal,Los Angeles,POS,Night,0,54.0147076,0
6175,3819,2163.277418,Deposit,Los Angeles,Laptop,Night,0,11.27993758,0
6176,4285,4202.350901,Withdrawal,Houston,ATM,Afternoon,0,44.79345096,0
6177,1255,1889.864714,Purchase,Miami,Laptop,Night,0,44.99303339,0
6178,1134,92.96536282,Purchase,Houston,Laptop,Night,1,51.83918736,0
6179,4644,9700.873027,Withdrawal,Miami,Mobile,Night,0,31.75560107,0
6180,1874,4322.712757,Withdrawal,Miami,ATM,Afternoon,1,24.75605967,0
6181,1821,9693.802648,Deposit,Houston,Laptop,Night,0,6.727671096,0
6182,3135,1411.831962,Withdrawal,Chicago,Laptop,Night,0,50.25174688,0
6183,4907,5877.794127,Purchase,Chicago,Mobile,Morning,0,25.6075051,0
6184,4035,2017.730588,Deposit,Miami,ATM,Night,1,59.35836086,0
6185,4278,7902.840528,Withdrawal,Houston,POS,Afternoon,0,18.63309014,0
6186,4200,7839.192858,Deposit,Los Angeles,ATM,Morning,0,26.8463479,0
6187,1822,1134.945419,Deposit,Miami,Laptop,Night,0,25.57128288,0
6188,4074,9121.523884,Purchase,Miami,POS,Afternoon,1,29.18372216,0
6189,1973,1954.350176,Purchase,New York,Mobile,Morning,0,14.13382312,0
6190,3981,6133.643642,Transfer,Chicago,Mobile,Afternoon,0,17.15125656,0
6191,2777,9856.479865,Purchase,Houston,Laptop,Morning,0,28.17049732,0
6192,1120,8825.141382,Transfer,Los Angeles,ATM,Afternoon,0,46.48888345,0
6193,4456,9566.073646,Purchase,Los Angeles,Laptop,Morning,0,44.92701781,0
6194,2637,3432.561724,Purchase,Miami,ATM,Night,1,11.88513425,1
6195,4109,1064.700666,Transfer,Los Angeles,Mobile,Night,1,32.3552102,0
6196,2364,1891.585264,Transfer,Los Angeles,Laptop,Night,1,31.8158212,1
6197,2007,5009.944002,Transfer,Miami,Laptop,Night,0,34.67758867,0
6198,1924,7934.364486,Deposit,Chicago,POS,Morning,0,19.56369222,0
6199,1644,1510.034905,Transfer,New York,Laptop,Morning,0,43.37291075,0
6200,3032,6600.718007,Deposit,Chicago,ATM,Morning,0,17.5426894,0
6201,3761,3242.540264,Deposit,Chicago,POS,Morning,1,20.40425783,1
6202,3907,3418.608703,Transfer,New York,ATM,Morning,0,12.31000131,0
6203,3068,6622.558124,Transfer,Miami,POS,Morning,0,10.47290081,0
6204,1241,4675.324201,Transfer,Chicago,Mobile,Night,0,52.99569228,0
6205,3502,8122.212597,Purchase,Houston,ATM,Morning,0,24.24496892,0
6206,4010,1567.625912,Purchase,Houston,ATM,Afternoon,0,45.57492587,0
6207,3668,7901.583215,Transfer,New York,Laptop,Afternoon,0,45.75358823,0
6208,3350,651.7101281,Withdrawal,Houston,Mobile,Afternoon,0,34.67931969,0
6209,2619,1948.598264,Transfer,Miami,POS,Morning,0,49.72812712,0
6210,4666,6564.935648,Withdrawal,Los Angeles,POS,Night,1,1.050766557,1
6211,1802,8550.707309,Purchase,Miami,Mobile,Afternoon,0,10.54286277,0
6212,1963,2534.269481,Purchase,New York,Laptop,Morning,0,51.38650008,0
6213,1068,3278.644142,Withdrawal,Los Angeles,ATM,Morning,0,56.27110312,0
6214,2152,5375.836275,Purchase,Houston,ATM,Night,0,31.14823012,0
6215,1195,2123.612337,Transfer,Chicago,Laptop,Morning,0,41.90309214,0
6216,3187,8113.451053,Withdrawal,Houston,POS,Morning,1,10.21236247,0
6217,4515,7738.630084,Withdrawal,Miami,Laptop,Afternoon,1,40.61436353,0
6218,3330,1461.464203,Deposit,Miami,ATM,Afternoon,0,39.3119326,0
6219,3359,4643.659021,Purchase,New York,Mobile,Afternoon,0,7.467449613,0
6220,1745,7750.529389,Withdrawal,Chicago,POS,Afternoon,0,47.20197331,0
6221,4606,3379.922016,Withdrawal,Chicago,Laptop,Afternoon,0,2.981217394,0
6222,2688,6334.737159,Withdrawal,Los Angeles,ATM,Morning,0,58.81989855,0
6223,1276,511.6290834,Purchase,Los Angeles,POS,Morning,1,57.99822571,1
6224,1060,6090.800718,Withdrawal,Miami,Laptop,Night,0,47.42763995,0
6225,4390,1535.00327,Withdrawal,New York,Mobile,Afternoon,0,29.73018362,0
6226,2913,8307.527418,Transfer,Miami,POS,Afternoon,0,18.58787496,0
6227,3099,3560.940141,Transfer,Chicago,Mobile,Afternoon,1,21.00447548,1
6228,4927,2822.723089,Deposit,Chicago,ATM,Afternoon,0,7.084782891,0
6229,3200,8410.480877,Withdrawal,Miami,POS,Afternoon,0,43.78667724,0
6230,2772,510.9387905,Purchase,Chicago,Mobile,Morning,0,57.69009707,0
6231,2334,3972.121905,Deposit,Los Angeles,Laptop,Morning,0,15.09175843,0
6232,2837,3706.33537,Deposit,Chicago,Mobile,Afternoon,0,58.68867138,0
6233,3591,2855.155739,Deposit,Los Angeles,ATM,Morning,0,27.72651508,0
6234,1566,9118.425777,Withdrawal,Houston,Laptop,Afternoon,0,9.270166636,0
6235,4935,7511.774651,Deposit,New York,Mobile,Night,0,46.55466722,0
6236,4460,648.5924103,Purchase,New York,POS,Afternoon,1,49.9743194,0
6237,2571,7149.72762,Transfer,Chicago,Mobile,Night,0,20.92873062,0
6238,1621,5277.71834,Transfer,New York,POS,Night,0,58.05011312,0
6239,3025,9009.670265,Withdrawal,Houston,POS,Afternoon,1,32.64506404,0
6240,2200,3136.326717,Purchase,Chicago,Mobile,Afternoon,0,2.89564105,0
6241,4433,5745.878376,Purchase,Los Angeles,ATM,Afternoon,0,21.33585335,0
6242,1313,5012.545195,Purchase,Houston,POS,Afternoon,0,46.19009371,0
6243,3854,4900.713453,Withdrawal,Houston,ATM,Morning,1,12.72848188,0
6244,3895,4566.492941,Purchase,New York,POS,Morning,0,8.768276293,0
6245,3144,2064.238461,Transfer,Los Angeles,POS,Night,1,37.21648655,1
6246,3928,7559.542126,Purchase,Miami,Mobile,Afternoon,0,18.63652719,0
6247,2236,4518.846967,Purchase,Houston,POS,Morning,0,37.2022574,0
6248,3876,,Withdrawal,New York,Laptop,Morning,0,19.61068732,0
6249,1136,2615.476188,Deposit,Houston,Mobile,Morning,0,46.50455051,0
6250,2029,6830.610958,Deposit,Los Angeles,Laptop,Night,0,25.87443656,0
6251,4058,9407.763626,Withdrawal,Los Angeles,Laptop,Morning,1,59.18511827,0
6252,3156,6637.948647,Withdrawal,Chicago,POS,Afternoon,0,23.11017359,0
6253,3594,8714.016347,Withdrawal,Miami,ATM,Morning,0,9.645448729,0
6254,4110,8276.534788,Withdrawal,Miami,Mobile,Afternoon,0,38.4723578,0
6255,1661,3607.575978,Purchase,New York,ATM,Morning,0,43.98966669,0
6256,3472,6005.23816,Purchase,Miami,Mobile,Afternoon,0,21.32780994,0
6257,3677,1571.050785,Deposit,Los Angeles,Laptop,Night,0,45.00729701,0
6258,3308,5359.903568,Withdrawal,Miami,POS,Morning,1,21.14744561,0
6259,4497,2311.915498,Withdrawal,New York,POS,Morning,0,6.732077658,0
6260,1086,7439.930781,Purchase,Houston,POS,Night,0,5.908737156,0
6261,3512,5285.303635,Withdrawal,Miami,ATM,Night,0,29.11740737,0
6262,3123,4118.161353,Transfer,Miami,POS,Night,0,59.0330697,0
6263,3518,2695.282991,Purchase,Los Angeles,POS,Afternoon,1,32.38274468,0
6264,3461,99869.97834,Transfer,Los Angeles,ATM,Afternoon,0,161.9924976,0
6265,3872,,Purchase,Houston,ATM,Morning,0,51.90820655,0
6266,3942,445.1711989,Purchase,Chicago,POS,Afternoon,0,56.89232198,0
6267,3773,2180.401431,Purchase,Miami,POS,Morning,0,11.37984917,0
